paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
DATE-2019-P1236,DATE,DATE,2019,complete,UIMigrate: Adaptive Data Migration for Hybrid Non-Volatile Memory Systems,Yujuan Tan|Baiping Wang|Zhichao Yan|Qiuwei Deng|Xianzhang Chen and Duo Liu,technical_program,Reliable and Persistent: From Cache to File system,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2019/html/toc.html,https://past.date-conference.com/proceedings-archive/2019/html/0379.html,https://past.date-conference.com/proceedings-archive/2019/pdf/0379.pdf,DATE 2019 proceedings technical program,https://past.date-conference.com/proceedings-archive/2019/html/0379.html,proceedings,primary,verified,medium,T01|T10,memory_centric_acceleration,memory_centric|pim_cim|ai_acceleration,DATE-C02,ACC02 Memory-centric acceleration,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2019-P1237,DATE,DATE,2019,complete,Using Machine Learning for Quality Configurable Approximate Computing,Mahmoud Masadeh|Osman Hasan and Sofiene Tahar,technical_program,Interactive Presentations,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2019/html/toc.html,https://past.date-conference.com/proceedings-archive/2019/html/0066.html,https://past.date-conference.com/proceedings-archive/2019/pdf/0066.pdf,DATE 2019 proceedings technical program,https://past.date-conference.com/proceedings-archive/2019/html/0066.html,proceedings,primary,verified,medium,T12,other_needs_review,,DATE-C99,OTHER needs_review/outside target scope,uncertain,,,,,,none,0,,no,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2019-P1238,DATE,DATE,2019,complete,Using Statistical Model Checking to Assess Reliability for Bathtub-Shaped Failure Rates,Josef Strnadel,technical_program,Interactive Presentations,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2019/html/toc.html,https://past.date-conference.com/proceedings-archive/2019/html/0003.html,https://past.date-conference.com/proceedings-archive/2019/pdf/0003.pdf,DATE 2019 proceedings technical program,https://past.date-conference.com/proceedings-archive/2019/html/0003.html,proceedings,primary,verified,medium,T11|T12,formal_verification_hardware_correctness,verification|formal|correctness,DATE-C06,DA02 Logic/formal verification and hardware correctness,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2019-P1239,DATE,DATE,2019,complete,vDARM: Dynamic Adaptive Resource Management for Virtualized Multiprocessor Systems,Jianmin Qian|Jian Li|Ruhui Ma and Haibing Guan,technical_program,Interactive Presentations,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2019/html/toc.html,https://past.date-conference.com/proceedings-archive/2019/html/0024.html,https://past.date-conference.com/proceedings-archive/2019/pdf/0024.pdf,DATE 2019 proceedings technical program,https://past.date-conference.com/proceedings-archive/2019/html/0024.html,proceedings,primary,verified,medium,T12,other_needs_review,,DATE-C99,OTHER needs_review/outside target scope,uncertain,,,,,,none,0,,no,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2019-P1240,DATE,DATE,2019,complete,Vehicle Sequence Reordering with Cooperative Adaptive Cruise Control,Ta-Wei Huang|Yun-Yun Tsai|Chung-Wei Lin and Tsung-Yi Ho,technical_program,Interactive Presentations,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2019/html/toc.html,https://past.date-conference.com/proceedings-archive/2019/html/0593.html,https://past.date-conference.com/proceedings-archive/2019/pdf/0593.pdf,DATE 2019 proceedings technical program,https://past.date-conference.com/proceedings-archive/2019/html/0593.html,proceedings,primary,verified,medium,T12,other_needs_review,,DATE-C99,OTHER needs_review/outside target scope,uncertain,,,,,,none,0,,no,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2019-P1241,DATE,DATE,2019,complete,Verifying Instruction Set Simulators using Coverage-guided Fuzzing,Vladimir Herdt|Daniel Große|Hoang M. Le and Rolf Drechsler,technical_program,Improving test generation and coverage,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2019/html/toc.html,https://past.date-conference.com/proceedings-archive/2019/html/0240.html,https://past.date-conference.com/proceedings-archive/2019/pdf/0240.pdf,DATE 2019 proceedings technical program,https://past.date-conference.com/proceedings-archive/2019/html/0240.html,proceedings,primary,verified,medium,T11|T12,test_reliability_fault_tolerance,test|reliability|fault_tolerance,DATE-C07,"DA03 Test, diagnosis, reliability, fault tolerance",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2019-P1242,DATE,DATE,2019,complete,Visual Inertial Odometry At the Edge: A Hardware-Software Co-design Approach for Ultra-low Latency and Power,Dipan Kumar Mandal|Srivatsava Jandhyala|Om J Omer|Gurpreet S Kalsi|Biji George|Gopi Neela|Santhosh Kumar Rethinagiri|Sreenivas Subramoney|Lance Hacking|Jim Radford|Eagle Jones|Belliappa Kuttanna and Hong Wang,technical_program,Interactive Presentations,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2019/html/toc.html,https://past.date-conference.com/proceedings-archive/2019/html/0445.html,https://past.date-conference.com/proceedings-archive/2019/pdf/0445.pdf,DATE 2019 proceedings technical program,https://past.date-conference.com/proceedings-archive/2019/html/0445.html,proceedings,primary,verified,medium,T12,other_needs_review,,DATE-C99,OTHER needs_review/outside target scope,uncertain,,,,,,none,0,,no,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2019-P1243,DATE,DATE,2019,complete,VM-aware Flush Mechanism for Mitigating Inter-VM I/O Interference,Taehyung Lee|Minho Lee and Young Ik Eom,technical_program,"Vitello e Mozzarella alla Fiorentina: Virtualization, Multicore, and Fault-Tolerance",accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2019/html/toc.html,https://past.date-conference.com/proceedings-archive/2019/html/0609.html,https://past.date-conference.com/proceedings-archive/2019/pdf/0609.pdf,DATE 2019 proceedings technical program,https://past.date-conference.com/proceedings-archive/2019/html/0609.html,proceedings,primary,verified,medium,T11|T12,test_reliability_fault_tolerance,test|reliability|fault_tolerance,DATE-C07,"DA03 Test, diagnosis, reliability, fault tolerance",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2019-P1244,DATE,DATE,2019,complete,Wafer-Level Adaptive Vmin Calibration Seed Forecasting,Constantinos Xanthopoulos|Deepika Neethirajan|Sirish Boddikurapati|Amit Nahar and Yiorgos Makris,technical_program,"Aging, calibration circuits and yield",accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2019/html/toc.html,https://past.date-conference.com/proceedings-archive/2019/html/0616.html,https://past.date-conference.com/proceedings-archive/2019/pdf/0616.pdf,DATE 2019 proceedings technical program,https://past.date-conference.com/proceedings-archive/2019/html/0616.html,proceedings,primary,verified,medium,T11|T12,test_reliability_fault_tolerance,test|reliability|fault_tolerance,DATE-C07,"DA03 Test, diagnosis, reliability, fault tolerance",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2019-P1245,DATE,DATE,2019,complete,WAVES: Wavelength Selection for Power-Efficient 2.5D-Integrated Photonic NoCs,Aditya Narayan|Yvain Thonnart|Pascal Vivet|César Fuguet Tortolero and Ayse K. Coskun,technical_program,Emerging technologies for better NoCs,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2019/html/toc.html,https://past.date-conference.com/proceedings-archive/2019/html/0907.html,https://past.date-conference.com/proceedings-archive/2019/pdf/0907.pdf,DATE 2019 proceedings technical program,https://past.date-conference.com/proceedings-archive/2019/html/0907.html,proceedings,primary,verified,medium,T09|T12,emerging_compute_substrates,emerging_device|novel_compute,DATE-C04,ACC04 Emerging compute substrates,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2019-P1246,DATE,DATE,2019,complete,When Capacitors Attack: Formal Method Driven Design and Detection of Charge-Domain Trojans,Xiaolong Guo|Huifeng Zhu|Yier Jin and Xuan Zhang,technical_program,Trojans and public key implementation challenges,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2019/html/toc.html,https://past.date-conference.com/proceedings-archive/2019/html/0860.html,https://past.date-conference.com/proceedings-archive/2019/pdf/0860.pdf,DATE 2019 proceedings technical program,https://past.date-conference.com/proceedings-archive/2019/html/0860.html,proceedings,primary,verified,medium,T11|T12,hardware_security_trusted_systems,security|attack_or_fault|trust,DATE-C12,SEC01 Hardware security and trusted systems,provisional,,,,,DATE-2019-A014,milestone,5,"Official DATE Best Paper Award; milestone candidate, not long-term impact proof.",yes,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2019-P1247,DATE,DATE,2019,complete,ZeroPower Touch: Zero-Power Smart Receiver for Touch Communication and Sensing in Wearable Applications,Philipp Mayer|Raphael Strebel and Michele Magno,technical_program,Interactive Presentations,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2019/html/toc.html,https://past.date-conference.com/proceedings-archive/2019/html/1005.html,https://past.date-conference.com/proceedings-archive/2019/pdf/1005.pdf,DATE 2019 proceedings technical program,https://past.date-conference.com/proceedings-archive/2019/html/1005.html,proceedings,primary,verified,medium,T12,other_needs_review,,DATE-C99,OTHER needs_review/outside target scope,uncertain,,,,,,none,0,,no,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2019-P1248,DATE,DATE,2019,complete,A Container-based DoS Attack-Resilient Control Framework for Real-Time UAV Systems,Jiyang Chen|Zhiwei Feng|Jen-Yang Wen|Bo Liu and Lui Sha,technical_program,Where do NoC and Machine Learning meet?,invited_talk,,,,,,,https://past.date-conference.com/proceedings-archive/2019/html/toc.html,https://past.date-conference.com/proceedings-archive/2019/html/0755.html,https://past.date-conference.com/proceedings-archive/2019/pdf/0755.pdf,DATE 2019 proceedings technical program,https://past.date-conference.com/proceedings-archive/2019/html/0755.html,proceedings,primary,verified,medium,T11|T12,hardware_security_trusted_systems,security|attack_or_fault|trust,DATE-C12,SEC01 Hardware security and trusted systems,provisional,,,,,,none,0,,no,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2019-P1249,DATE,DATE,2019,complete,A Smart Fault Detection Scheme for Reliable Image Processing Applications,Matteo Biasielli|Cristiana Bolchini|Luca Cassano and Antonio Miele,technical_program,When Approximation Meets Dependability,invited_talk,,,,,,,https://past.date-conference.com/proceedings-archive/2019/html/toc.html,https://past.date-conference.com/proceedings-archive/2019/html/0238.html,https://past.date-conference.com/proceedings-archive/2019/pdf/0238.pdf,DATE 2019 proceedings technical program,https://past.date-conference.com/proceedings-archive/2019/html/0238.html,proceedings,primary,verified,medium,T11|T12,test_reliability_fault_tolerance,test|reliability|fault_tolerance,DATE-C07,"DA03 Test, diagnosis, reliability, fault tolerance",provisional,,,,,,none,0,,no,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2019-P1250,DATE,DATE,2019,complete,Advance Virtual Channel Reservation,Boqian Wang and Zhonghai Lu,technical_program,Where do NoC and Machine Learning meet?,invited_talk,,,,,,,https://past.date-conference.com/proceedings-archive/2019/html/toc.html,https://past.date-conference.com/proceedings-archive/2019/html/0106.html,https://past.date-conference.com/proceedings-archive/2019/pdf/0106.pdf,DATE 2019 proceedings technical program,https://past.date-conference.com/proceedings-archive/2019/html/0106.html,proceedings,primary,verified,medium,T06|T10,heterogeneous_soc_noc_chiplet_memory,soc|noc|memory_hierarchy,DATE-C11,"SYS02 Heterogeneous SoC, NoC, chiplet, memory hierarchy",provisional,,,,,,none,0,,no,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2019-P1251,DATE,DATE,2019,complete,An Exact Schedulability Test for Non-Preemptive Self-Suspending Real-Time Tasks,Beyazit Yalcinkaya|Mitra Nasri and Björn Brandenburg,technical_program,Where do NoC and Machine Learning meet?,invited_talk,,,,,,,https://past.date-conference.com/proceedings-archive/2019/html/toc.html,https://past.date-conference.com/proceedings-archive/2019/html/0283.html,https://past.date-conference.com/proceedings-archive/2019/pdf/0283.pdf,DATE 2019 proceedings technical program,https://past.date-conference.com/proceedings-archive/2019/html/0283.html,proceedings,primary,verified,medium,T04|T08,embedded_realtime_cps_robotics_edge,edge|real_time|cps_or_robotics,DATE-C10,"SYS01 Embedded real-time CPS, automotive, robotics, edge IoT",provisional,,,,,,none,0,,no,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2019-P1252,DATE,DATE,2019,complete,AURIX TC277 Multicore Contention Model Integration for Automotive Applications,Enrico Mezzetti|Luca Barbina|Jaume Abella|Stefania Botta and Francisco Cazorla,technical_program,Where do NoC and Machine Learning meet?,invited_talk,,,,,,,https://past.date-conference.com/proceedings-archive/2019/html/toc.html,https://past.date-conference.com/proceedings-archive/2019/html/0152.html,https://past.date-conference.com/proceedings-archive/2019/pdf/0152.pdf,DATE 2019 proceedings technical program,https://past.date-conference.com/proceedings-archive/2019/html/0152.html,proceedings,primary,verified,medium,T06|T10,heterogeneous_soc_noc_chiplet_memory,soc|noc|memory_hierarchy,DATE-C11,"SYS02 Heterogeneous SoC, NoC, chiplet, memory hierarchy",provisional,,,,,,none,0,,no,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2019-P1253,DATE,DATE,2019,complete,"Automatic code Restructuring for FPGAS: Current status, Trends and Open issues",João M. P. Cardoso,technical_program,"Special Day on ""Embedded Meets Hyperscale and HPC"" Session: Tools and Runtime Systems",invited_talk,,,,,,,https://past.date-conference.com/proceedings-archive/2019/html/toc.html,https://past.date-conference.com/proceedings-archive/2019/html/1106.html,https://past.date-conference.com/proceedings-archive/2019/pdf/1106.pdf,DATE 2019 proceedings technical program,https://past.date-conference.com/proceedings-archive/2019/html/1106.html,proceedings,primary,verified,medium,T06|T07,reconfigurable_spatial_dataflow,reconfigurable|spatial_dataflow|mapping,DATE-C03,ACC03 Reconfigurable and spatial dataflow architectures,provisional,,,,,,none,0,,no,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
